user_id,posted,item_id,recommend,review
76561198077072857,2015-12-12,311210,0,1
76561198061738634,2016-04-22,22380,1,2
mygrandsonnathan,2013-12-24,107410,1,2
mygrandsonnathan,2014-01-08,440,1,2
Obamastar,2016-01-16,15100,1,2
Obamastar,2016-01-11,304930,1,2
Obamastar,2015-08-01,261030,1,2
Obamastar,2013-12-25,105600,1,2
76561198097614571,2016-07-13,730,1,2
explosiv3,2015-05-11,275200,1,2
explosiv3,2015-06-06,373180,1,2
76561198067229346,2014-12-26,212160,0,1
76561198067229346,2015-01-21,230410,1,1
arbiter928,2014-09-05,730,1,2
arbiter928,2014-02-17,234190,1,2
76561198034465295,2016-02-11,226860,1,2
76561198034465295,2015-12-30,330830,1,2
76561198018733084,2012-10-27,49520,1,2
76561198029566748,2015-02-17,295110,1,2
76561198029566748,2014-10-05,219150,1,2
76561198071578622,2015-11-20,273350,1,1
76561198071578622,2014-08-27,208090,1,2
mortonawsome100,2016-08-28,40100,1,2
mortonawsome100,2015-01-27,4000,1,2
Mortwolf,2015-01-15,332800,1,2
rossico,2014-03-07,570,1,2
76561198056590465,2014-12-31,250900,1,2
0896398616,2014-06-20,206420,1,2
0896398616,2014-03-29,223710,1,2
76561197967118917,2015-01-26,222900,1,2
76561198064711492,2014-03-21,264200,1,2
burningspoke,2016-02-07,570,1,2
burningspoke,2014-10-01,243870,0,1
movrex,2015-10-20,319630,1,1
Moving_McTarget,2012-08-20,50300,1,1
Moving_McTarget,2014-07-17,238090,1,2
Moving_McTarget,2015-08-29,388520,0,1
MOV_NICHOLAS,2014-03-30,244850,1,2
76561198001593974,2016-01-24,334120,1,2
76561198001593974,2016-01-26,245390,1,2
76561198001593974,2016-01-24,209630,1,2
rakhalar,2016-02-22,383870,0,1
Moyi2706,2014-03-08,550,1,2
Moyi2706,2014-02-10,218620,1,2
76561198047629421,2014-04-19,274190,1,2
mysterypancake,2014-07-15,203810,1,2
fsociety_00,2015-06-21,252490,1,2
fsociety_00,2016-05-02,4000,1,2
fsociety_00,2015-10-16,304930,1,2
fsociety_00,2015-08-27,49520,1,2
76561198054628777,2016-01-03,72850,1,2
76561198064358345,2015-09-07,359050,1,2
76561198043449077,2014-02-13,105600,1,2
mrjeffersontm,2015-11-29,4000,1,2
mrjeffersontm,2014-08-05,440,1,2
WILDCAT192,2015-05-11,730,1,2
WILDCAT192,2016-06-03,255710,1,2
ronnietran,2013-12-05,219640,0,1
76561198065420140,2014-12-23,4000,1,2
76561198065420140,2014-12-21,220200,1,2
76561198070188197,2015-08-19,236390,1,2
76561198105011167,2015-12-01,730,1,2
WhyWontSenpaiNoticeMe,2014-03-14,550,1,1
mouthtoass,2015-08-10,730,1,1
Tombuscus,2014-12-07,233270,1,2
Ox2009495,2016-05-20,264710,1,1
Ox2009495,2016-01-15,377160,1,1
nuclearpig22,2015-10-16,274190,1,2
Kitakats,2014-04-02,265930,1,2
Kitakats,2016-08-11,244850,0,0
Kitakats,2013-12-27,105600,1,2
moxxi2050,2013-11-26,209000,1,2
moxxi2050,2014-03-11,213670,1,2
moxxi2050,2014-01-24,252490,0,0
moxxi2050,2013-12-28,33230,1,2
moxxi2050,2013-12-06,233130,1,2
moxxi2050,2013-12-04,225140,1,2
76561198065414275,2015-05-07,304930,1,2
76561198084015139,2013-03-02,1250,1,1
76561198084015139,2013-08-02,13210,1,2
76561198084015139,2013-08-02,11450,1,1
76561198084015139,2013-08-02,227480,1,2
76561198059457068,2014-08-01,258050,1,2
Mr-Sydney,2015-07-25,304930,1,2
Mr-Sydney,2016-02-04,730,1,2
Mr-Sydney,2016-09-02,435530,1,2
Kevoz,2016-07-15,367580,1,2
76561198064162552,2014-07-23,246620,1,2
76561198064162552,2014-07-23,34330,1,2
76561198064162552,2014-07-23,203770,1,2
76561198060546291,2014-06-23,238460,1,2
mrwafflessauce,2013-11-27,440,1,2
FastenedWalnut,2014-02-08,252490,1,1
FastenedWalnut,2013-01-19,4000,1,2
armeda,2014-03-18,2600,1,2
armeda,2011-06-13,13510,1,2
76561198090272909,2015-04-07,730,1,2
MrYeroc,2016-01-31,28000,0,0
MrYeroc,2015-03-15,25000,1,2
itsGeeGee,2014-06-27,247730,1,1
josyco123,2013-12-20,224540,1,2
76561198038210954,2013-12-27,70000,1,1
leslam,2016-05-15,379720,1,2
leslam,2016-04-16,374320,1,2
leslam,2015-04-22,232090,1,2
76561198008532637,2015-05-17,255710,1,2
76561198008532637,2015-04-20,48700,1,2
76561198008532637,2013-12-30,72850,1,2
76561198181103730,2016-01-21,570,1,2
76561198181103730,2015-08-18,440,1,2
CDTLEGO,2013-12-15,248820,1,1
PenguinsOP,2015-11-30,250900,1,2
76561198075323605,2016-07-31,319630,1,1
76561198075323605,2016-06-02,20900,1,1
76561198079787848,2015-02-17,204360,1,2
t1rath,2014-06-22,730,1,2
76561198071964717,2014-10-30,440,1,2
76561198094667834,2014-06-26,113200,1,2
76561198081074389,2015-01-11,218230,1,2
76561198081074389,2016-01-11,301520,1,2
76561198081074389,2015-11-19,244850,1,2
76561198049104801,2014-10-18,204300,1,2
76561198049104801,2013-12-25,550,1,2
76561198049104801,2015-12-10,219150,1,2
rewfifa,2016-03-11,730,1,2
76561198072567851,2014-03-15,440,1,2
SPACEgamer,2014-07-06,218230,1,2
SPACEgamer,2016-06-23,210770,1,2
SPACEgamer,2014-06-11,104900,1,1
TheClubberLang,2014-11-28,570,1,2
TheClubberLang,2014-11-17,440,1,2
TheClubberLang,2015-11-17,1840,1,2
TheClubberLang,2015-02-21,227700,1,2
AlejoSchlogl,2014-06-10,208090,0,0
poipoiLOLOLOLOL,2015-01-17,34330,1,2
poipoiLOLOLOLOL,2014-07-04,440,1,2
isis4ever,2016-01-06,730,1,1
CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,2016-08-30,242760,1,2
CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,2013-12-06,440,1,2
76561198040774797,2014-04-19,200210,1,2
76561198040774797,2014-01-06,204300,1,2
76561198040774797,2014-06-26,24010,1,2
76561198040774797,2016-02-13,105450,1,2
76561198040774797,2015-09-11,252530,1,2
76561198040774797,2015-05-15,209160,1,2
76561198040774797,2014-05-17,440,1,2
76561198040774797,2014-01-04,730,1,2
Jarrude,2015-02-16,261640,0,0
Jarrude,2015-02-16,206420,1,2
Jarrude,2014-06-25,49520,1,2
Jarrude,2015-06-17,240460,0,0
MistaDak,2015-07-20,291550,1,2
MistaDak,2013-12-15,730,1,2
MistaDak,2015-07-18,339800,1,2
MistaDak,2015-03-16,235600,0,1
76561198092440135,2014-05-28,440,1,2
Zombiepig950,2013-01-16,1250,1,2
Zombiepig950,2013-03-04,17410,1,2
Zombiepig950,2013-01-16,204360,1,1
Zombiepig950,2012-05-17,550,1,2
Zombiepig950,2011-10-28,105600,1,2
76561198061523132,2015-02-13,570,0,1
76561198085373053,2016-01-10,301520,1,2
connorlynn,2013-12-21,10180,1,2
76561198073838544,2016-04-02,230410,1,2
Codstar30,2014-01-06,25000,1,2
76561198055623411,2014-02-09,440,1,2
Blaze_It_Fgts,2015-01-06,291550,1,2
Blaze_It_Fgts,2016-07-21,230410,1,2
Blaze_It_Fgts,2014-08-22,202090,1,1
Blaze_It_Fgts,2015-04-11,339280,1,1
Blaze_It_Fgts,2015-07-01,105600,1,2
76561198070548390,2016-01-13,2400,1,2
76561198070548390,2015-05-07,305620,1,2
76561198070548390,2016-04-20,437220,1,1
76561198070548390,2015-08-07,317360,1,2
76561198055938832,2014-07-08,250320,1,2
76561198090511238,2014-08-25,205100,1,2
MrMilitary,2013-12-08,239820,1,2
natapongmunesai,2014-10-01,249130,1,2
76561198073226201,2014-08-28,49520,1,2
the1corp,2015-05-31,374570,1,2
Pigeater5,2014-11-26,45740,0,1
Pigeater5,2015-01-14,212200,1,1
kukluxpyro,2014-02-12,440,1,2
kukluxpyro,2014-02-04,550,1,2
70spots,2015-05-29,214420,1,2
70spots,2014-11-23,304930,1,1
MrRandomGuy,2014-06-22,243780,1,2
76561198130273713,2016-01-24,4000,1,2
76561198059372017,2014-02-15,570,1,2
76561198060768791,2015-04-05,306130,1,2
76561198060768791,2014-03-21,211820,1,2
76561198060768791,2015-04-24,72850,1,2
76561198060768791,2014-04-06,6860,1,2
76561198029533323,2014-09-23,258970,1,2
76561198093834014,2014-07-11,48700,1,2
76561198093834014,2014-06-27,440,1,1
76561198093834014,2014-01-29,250420,1,2
mrthromato98,2016-01-04,252950,1,1
mrthromato98,2015-12-01,417860,0,0
mrthromato98,2014-12-28,218620,1,1
mrthromato98,2014-06-07,63380,1,2
mrthromato98,2014-03-12,271290,1,2
mrthromato98,2014-01-26,730,1,2
JustLeftSteam,2014-05-11,211820,1,2
76561198103674275,2015-04-18,243470,1,2
76561198103674275,2014-09-06,204300,1,2
76561198074789497,2016-01-06,244610,0,0
76561198080024214,2014-06-20,204360,1,2
76561198080024214,2014-07-02,230410,0,1
76561198080024214,2014-07-01,202970,1,2
RentedGas124,2015-02-19,333950,1,2
RentedGas124,2014-06-14,550,1,2
RentedGas124,2014-02-27,104900,1,2
RentedGas124,2014-12-21,620,0,1
RentedGas124,2016-04-06,4000,1,2
RentedGas124,2014-03-14,244850,1,2
76561198048259980,2014-04-02,250460,1,2
76561198048259980,2014-04-02,246420,1,2
76561198072448447,2016-07-02,287700,0,0
76561198052776159,2014-12-22,50300,1,2
76561198069479694,2014-03-10,730,1,2
76561198045011358,2016-04-25,270450,0,0
DarthVegas,2014-12-06,730,1,2
DarthVegas,2014-02-14,22330,1,2
DarthVegas,2014-02-14,72850,1,1
DarthVegas,2014-06-21,440,1,2
DarthVegas,2013-12-09,211820,1,2
DarthVegas,2015-01-16,295110,1,1
76561198008105343,2013-12-03,233130,1,1
76561198045090814,2015-02-03,264140,1,2
76561198045090814,2014-04-23,620,1,2
76561198045090814,2014-01-02,200210,0,0
zacharydonnelly,2016-05-05,252950,1,2
zacharydonnelly,2016-04-04,427520,1,2
zacharydonnelly,2015-05-23,326410,1,2
zacharydonnelly,2014-11-29,204300,0,1
zacharydonnelly,2014-08-13,227940,0,0
76561198066699330,2016-03-08,570,1,2
76561198066699330,2016-02-24,201790,1,2
76561198066699330,2014-12-01,4560,1,2
MrExecutionerQQ,2015-11-19,730,1,1
MLP_22,2014-05-13,236390,1,2
MLP_22,2014-02-14,440,1,2
76561198077530172,2016-06-02,291480,1,2
76561198077530172,2013-11-23,224260,1,2
76561198077530172,2016-07-14,273350,0,0
76561198077530172,2015-12-13,209870,1,2
76561198077530172,2014-10-27,230410,1,2
76561198077530172,2013-04-26,223710,1,1
76561198077530172,2013-04-24,440,1,2
76561198017212077,2014-03-11,224760,1,2
76561198017212077,2014-01-01,250420,0,1
76561198017212077,2015-03-21,209830,1,2
76561198017212077,2013-03-21,570,1,1
76561198017212077,2015-05-31,730,1,1
76561198017212077,2014-11-09,219740,1,1
2sd31,2016-03-08,440,1,2
76561198069324966,2015-01-02,245130,1,2
76561198069324966,2014-01-23,251570,1,2
MrModra,2014-04-28,203750,1,2
76561198029207370,2014-10-08,273110,0,1
76561198029207370,2014-09-30,32800,1,2
76561198029207370,2014-02-28,34010,1,2
76561198029207370,2013-12-03,55230,1,2
albusdunble1,2015-08-04,730,1,2
76561198066130577,2013-01-21,72850,1,2
76561198050667465,2015-05-30,212070,0,0
76561198050667465,2016-03-25,248820,1,2
76561198050667465,2015-12-06,323610,1,2
76561198050667465,2015-11-04,255710,1,1
76561198050667465,2015-05-08,301520,0,0
mrooxx,2014-11-14,200260,1,2
mrooxx,2013-12-26,230190,0,0
mrooxx,2014-11-14,48700,1,2
mrooxx,2014-09-04,221380,1,2
mrooxx,2013-11-19,570,1,2
76561198088606516,2016-01-03,42680,1,2
MrPresident1401,2014-11-05,218620,1,2
76561198069401376,2016-09-15,431240,1,2
76561198125368693,2015-11-16,24010,1,1
76561198125368693,2015-11-17,8190,1,2
76561198074092628,2014-08-16,304930,1,2
MrSlothe,2013-12-23,107410,1,2
MrSpeedyPanda,2014-02-24,202170,1,2
MrSpeedyPanda,2014-02-24,235460,1,2
MrSpeedyPanda,2014-02-24,20500,0,1
MrSpeedyPanda,2012-04-13,72850,1,2
MrSpeedyPanda,2012-04-13,10180,1,2
MrSpeedyPanda,2012-04-13,240,1,2
MrSpeedyPanda,2011-09-30,42700,1,1
MrSpeedyPanda,2011-09-10,440,1,2
76561198040264010rr,2014-09-11,206190,1,2
76561198040264010rr,2013-12-30,12210,1,2
MrUnknownEMC,2015-01-23,72850,1,2
MrUnknownEMC,2014-12-17,212680,1,2
MrUnknownEMC,2014-12-17,24740,0,1
MrUnknownEMC,2014-10-21,24240,1,2
MrUnknownEMC,2014-10-18,218620,1,2
MrUnknownEMC,2015-07-07,369580,1,2
MrUnknownEMC,2015-11-09,12210,1,2
mrvoidlord,2015-03-13,730,1,2
Steam-Community-2002-2006,2014-05-13,730,0,0
76561198044314028,2013-12-11,205100,1,2
76561198057437285,2014-04-09,208090,1,2
76561198203915497,2016-03-16,346110,1,2
Mr_1c3,2015-08-29,234630,1,2
76561197968314999,2016-05-30,326670,1,2
76561198067965171,2015-06-17,252030,0,0
76561198091398351,2013-09-25,440,1,2
76561198092172350,2015-05-29,261030,1,2
AndogZAR,2014-12-22,335330,1,2
MSilentRespawn,2016-06-03,730,1,2
76561198065072317,2014-12-10,206500,1,2
76561198065072317,2013-10-06,570,1,2
76561198065072317,2013-10-06,28050,1,2
TheLittleBean,2014-03-23,239820,1,2
11124,2015-10-16,218620,0,1
76561198065604863,2015-06-30,236390,1,2
76561198065604863,2015-05-17,230410,1,2
76561198057755072,2014-05-17,22380,1,2
putthatthingbackwhereitcamefrom,2014-11-08,301520,1,2
76561198027169983,2014-01-02,231160,1,2
mrmullac,2014-02-27,440,1,2
mrmullac,2014-02-24,224480,1,2
mrmullac,2013-12-11,4000,1,2
mulligan6,2015-11-07,730,1,2
76561198072264331,2013-07-11,550,1,2
Mulza,2016-08-13,275850,1,2
76561198091203454,2016-01-05,221100,0,1
76561198091203454,2016-05-17,379720,1,2
76561198091203454,2016-01-05,239140,1,2
76561198091203454,2016-02-21,242760,1,2
76561198091203454,2015-11-13,332500,0,0
76561198091203454,2015-06-02,10090,0,1
76561198091203454,2016-08-29,72850,1,2
76561197990505840,2015-04-21,730,1,2
feedhimmungo,2015-11-28,107410,1,2
76561198064111719,2016-08-13,275850,1,2
76561198064111719,2016-01-30,391220,1,2
76561198064111719,2015-01-25,272510,1,2
76561198071374270,2015-12-14,730,1,2
murasamehd,2015-10-02,730,1,2
muritheburitto,2014-11-06,261640,1,2
Murkeeeee,2015-12-26,346900,1,2
equinox97,2013-11-28,239030,1,2
equinox97,2013-02-08,4000,1,2
76561197983046427,2016-02-06,351090,1,2
spadesace007,2015-11-10,388090,1,2
muskieratboi,2014-06-27,39150,1,2
muskieratboi,2014-06-27,238210,1,1
muskieratboi,2014-06-23,249680,1,2
mustangjoel,2014-01-10,440,1,2
spamoutacan,2016-03-06,730,1,2
mutanterex22,2014-12-08,242050,1,2
mutanterex22,2013-11-27,10090,1,1
mutanterex22,2014-01-03,72850,1,1
mutanterex22,2014-04-12,33230,1,2
mutanterex22,2014-07-03,221100,1,2
Itsismynature,2016-04-10,427270,1,2
Itsismynature,2015-11-29,346110,1,2
Itsismynature,2015-08-30,252490,0,1
Itsismynature,2014-12-28,299860,1,1
Itsismynature,2014-12-17,321360,1,2
76561198143242417,2014-07-26,246900,1,2
76561198035705957,2014-07-06,32800,1,2
76561198035705957,2014-03-30,8870,1,2
pouyf,2015-08-30,388520,0,0
pouyf,2015-08-13,333600,1,2
pouyf,2015-07-31,383080,1,1
pouyf,2015-07-15,39000,1,2
pouyf,2015-06-27,440,0,0
pouyf,2015-04-01,730,0,1
marijuwenis,2014-01-28,234710,1,2
juuhcsr,2015-09-08,218620,1,2
76561198059584945,2015-12-08,730,0,0
lollipopwarrior,2014-09-19,730,1,2
lollipopwarrior,2014-01-18,221100,1,2
OHDAYUMMAHNIGGA,2015-05-25,304930,1,2
OHDAYUMMAHNIGGA,2014-05-01,440,1,2
OHDAYUMMAHNIGGA,2014-12-01,570,1,1
76561198162228357,2015-10-02,63380,1,2
76561198048922022,2014-12-23,34900,1,2
76561198048922022,2013-12-13,70000,1,2
GlitterMissile,2015-05-16,301520,1,2
GlitterMissile,2016-02-04,730,1,2
GlitterMissile,2016-02-04,440,1,2
76561198044444299,2016-01-13,202170,1,2
mycar11,2015-06-24,105600,1,2
mycar11,2014-03-22,207140,1,2
mycar11,2015-12-04,391540,1,2
76561198043946184,2016-06-27,252950,1,2
76561198043946184,2014-12-24,3920,1,2
MySmilie,2015-02-27,313340,1,2
MySmilie,2014-12-12,115110,1,2
Mystance,2014-09-30,440,1,2
mysterd,2015-07-11,208650,1,2
mysterd,2011-12-27,22370,1,2
mysterd,2012-06-05,40390,1,2
mysterd,2011-09-24,57900,1,2
mysterd,2014-12-13,232430,1,2
mysterd,2014-12-14,233290,1,1
bunny123,2013-12-21,208580,1,2
ITS_COHN_JENA,2014-08-05,301520,1,2
ITS_COHN_JENA,2013-11-19,224260,1,2
ITS_COHN_JENA,2016-09-03,273350,1,2
esema1234,2015-04-17,4000,0,0
esema1234,2015-04-17,51100,0,0
esema1234,2014-01-21,224260,1,2
MysticalMrCool,2014-07-06,8870,1,2
MysticalMrCool,2014-09-20,94400,1,2
MysticRayn,2014-06-21,218620,1,2
MysticRayn,2013-12-20,72850,1,2
76561198148674853,2014-11-11,730,1,2
senhp,2016-02-25,730,1,1
MythicalMango,2014-04-20,200210,1,2
76561198081422504,2014-08-23,301520,1,2
76561198081422504,2016-04-29,730,1,2
Iammin,2014-12-18,218620,1,2
Iammin,2014-07-21,440,1,2
WaliDreW,2013-12-07,730,1,2
WaliDreW,2013-12-14,570,1,2
nicaoooo,2015-11-14,730,1,2
nnotzsb,2013-12-20,2400,1,2
76561198088931923,2015-02-24,440,1,2
76561198088931923,2014-10-25,209000,1,1
n00bmobile,2015-01-29,17390,1,1
n00bmobile,2016-07-09,273350,0,1
n00bmobile,2015-10-18,218620,0,1
n00bmobile,2015-04-21,264710,1,2
n00bmobile,2014-02-16,221100,1,1
n00bmobile,2015-08-12,271590,1,2
n00bmobile,2014-03-15,12210,1,2
xychome,2016-07-10,273350,0,0
xychome,2015-06-16,218620,0,0
xychome,2013-03-22,40800,1,2
xychome,2012-05-10,2270,1,2
xychome,2012-01-04,15620,1,2
xychome,2011-12-27,420,1,2
xychome,2011-11-05,550,1,2
76561198048227297,2015-03-13,730,1,1
76561198048227297,2015-03-13,307880,1,2
76561198048227297,2015-03-13,107410,1,2
76561198048227297,2015-02-28,236850,0,1
76561198048227297,2016-02-24,377160,1,2
76561198048227297,2015-03-16,200510,1,2
Sickojosh,2013-09-29,4000,1,2
76561198058986434,2016-03-22,218620,1,2
76561198058986434,2016-03-26,365590,1,2
76561198058986434,2015-10-01,295110,1,2
76561198058986434,2015-09-25,349700,0,0
76561198058986434,2015-09-09,224260,1,2
NakinhaXapa,2013-12-27,223710,1,2
76561198083502691,2014-04-04,239220,1,2
76561198079931414,2015-02-09,35450,0,0
76561198079931414,2015-10-13,72850,1,2
76561198061777322,2014-06-23,216250,1,2
76561198040305315,2015-10-21,330830,1,2
76561198040305315,2014-07-02,70400,1,2
supersneaklord,2014-10-03,207230,1,2
supersneaklord,2014-10-03,207230,1,2
76561198080697574,2016-05-15,359550,1,2
76561198080697574,2014-10-21,268670,1,2
76561198080697574,2016-01-19,367500,1,2
76561198080697574,2015-09-01,224600,0,0
76561198080697574,2014-04-30,236430,1,2
76561198080697574,2013-11-28,219990,1,2
76561198089699297,2014-09-30,224260,1,2
Nanananaaa,2014-04-19,271290,1,2
Nanananaaa,2014-04-19,230410,1,2
Nanananaaa,2014-04-19,237310,1,2
Nanananaaa,2014-04-19,204340,1,2
Nanananaaa,2014-04-19,266010,1,2
76561198092215337,2014-06-02,242760,1,1
76561198059715439,2015-06-27,218060,1,2
76561198059715439,2014-06-19,253710,0,0
76561198059715439,2015-09-27,63710,1,2
76561198059715439,2015-06-18,1510,1,2
76561198059715439,2014-07-23,223710,1,2
76561198059715439,2014-07-21,105600,1,2
76561198059715439,2014-07-18,304930,1,2
76561198059715439,2014-06-26,246700,1,2
76561198059715439,2014-06-23,204300,1,2
76561198059715439,2014-04-29,218230,1,2
76561198051372466,2016-01-14,200510,1,2
76561198057762830,2014-01-16,261820,1,2
76561198115750015,2014-04-25,8930,1,2
76561198115750015,2015-10-08,10680,1,2
76561198115750015,2015-07-28,17390,1,2
76561198115750015,2015-07-28,3170,1,2
76561198115750015,2014-07-26,202970,1,2
76561198043226584,2015-01-21,105600,1,2
76561198089007932,2014-06-19,73220,1,2
76561198089007932,2014-05-27,34030,1,2
Nardiastorm,2014-02-07,218620,1,2
HA5,2014-07-13,48700,1,2
HA5,2014-01-11,221100,1,2
HA5,2014-06-26,211420,1,1
HA5,2013-12-13,42160,1,2
Navezinho,2014-11-30,4000,1,2
Narwh4l,2014-09-26,301520,1,2
Narwh4l,2015-12-23,250900,1,2
Narwh4l,2015-07-22,227940,1,1
Narwh4l,2015-05-08,236390,1,2
Narwh4l,2015-02-13,298630,1,2
Narwh4l,2014-12-07,17410,1,2
brunolopez67,2014-06-30,12120,1,2
brunolopez67,2015-08-13,550,1,2
brunolopez67,2016-01-23,225840,0,1
brunolopez67,2015-12-30,48190,0,0
brunolopez67,2015-12-17,70,1,2
brunolopez67,2015-08-24,440,1,2
brunolopez67,2015-08-24,12110,1,2
TrippedSociety,2014-12-07,259800,1,2
TrippedSociety,2015-01-31,33670,1,2
TrippedSociety,2013-11-28,200510,1,2
ggaviation,2013-12-15,220,1,2
ggaviation,2015-12-23,22380,1,2
Nataszz,2016-01-04,302510,1,2
Nataszz,2016-01-03,33930,1,2
Nataszz,2015-12-27,274940,1,2
Nataszz,2015-12-15,243870,0,1
Nataszz,2015-12-11,413850,1,2
Nataszz,2015-11-25,730,1,2
76561198075329557,2015-08-25,440,1,2
legendofnatendo,2014-02-07,221640,1,2
legendofnatendo,2014-02-07,221640,1,2
nateprofile,2014-03-21,271290,0,1
76561198026256524,2015-10-12,730,1,2
76561198026256524,2015-10-06,239140,1,1
76561198026256524,2011-12-08,55150,1,2
yomamaishere,2014-11-21,242760,1,2
yomamaishere,2014-11-21,236510,0,0
yomamaishere,2014-11-21,232750,1,2
NathanJGaming,2013-12-21,248820,1,2
speedyy,2014-02-18,252490,1,2
speedyy,2012-09-08,730,1,2
speedyy,2012-06-18,440,1,2
76561198074506980,2013-12-20,730,1,2
76561198074506980,2016-04-06,413150,1,2
76561198078562678,2015-05-08,107410,1,2
76561198078562678,2015-04-05,301520,1,2
76561198078562678,2013-01-28,550,1,2
76561198083758144,2015-03-28,255710,1,2
76561198084954002,2016-06-30,404011,1,2
76561198084954002,2016-08-28,396650,1,2
76561198084954002,2016-06-12,330830,1,2
76561198084954002,2015-11-06,239140,1,2
76561198084954002,2015-05-19,241930,1,2
76561198084954002,2014-05-22,48700,1,2
76561198070705780,2016-03-15,307780,0,0
tokachi,2014-04-25,222900,1,2
76561198051832446,2015-09-04,359050,1,1
76561198051832446,2015-08-27,252950,1,1
76561198051832446,2015-07-03,440,0,0
76561198087419337,2014-05-24,274190,1,2
76561198087419337,2016-06-05,225540,1,2
TheTozmo,2015-01-31,72850,1,2
nazr1,2014-12-24,730,1,2
76561198098315991,2016-09-02,440,1,2
guwopguccimane,2014-04-02,221100,1,1
guwopguccimane,2015-01-26,313120,1,2
guwopguccimane,2016-02-05,373110,0,1
guwopguccimane,2012-11-04,440,1,2
guwopguccimane,2015-04-30,22380,1,2
guwopguccimane,2014-11-23,242880,1,2
guwopguccimane,2014-04-26,2450,1,2
guwopguccimane,2013-10-10,41070,1,2
metaldream333,2013-12-05,218620,1,2
Yerpz123,2014-10-02,241930,1,2
Yerpz123,2015-01-16,295110,0,0
Yerpz123,2014-09-26,248610,1,2
76561198081196810,2014-01-13,570,1,2
76561198081196810,2015-05-27,232090,1,2
76561198048088658,2016-01-14,730,1,2
76561198048088658,2014-09-05,8870,1,2
76561198048088658,2013-07-13,440,1,2
76561198048088658,2012-03-23,72850,1,2
kandemir,2015-02-16,620,1,2
kandemir,2016-03-06,413150,1,2
superredranga,2015-07-27,319570,0,1
Nebby630,2014-01-30,211820,1,2
Nebby630,2014-06-27,209080,1,2
Nebby630,2014-06-06,242860,1,2
76561198069644815,2015-10-16,218620,0,0
76561198069644815,2015-02-19,351570,0,0
76561198069644815,2016-03-11,365590,1,2
76561198083347976,2015-07-17,214490,1,2
necron7894,2014-01-25,239220,1,2
necrotten,2014-04-11,570,1,2
NecroTed,2014-10-27,222900,1,2
Zombiejebus,2014-06-27,218620,1,2
76561198063337306,2014-07-03,255220,1,2
76561198063337306,2014-01-24,252490,1,1
76561198063337306,2015-01-22,201810,1,2
76561198063337306,2014-11-14,250900,1,2
76561198063337306,2014-03-11,213670,1,2
76561198063337306,2013-12-12,730,1,2
76561198063337306,2013-12-12,259080,1,2
agentmccoy,2015-04-16,730,1,2
agentmccoy,2015-04-16,238090,1,2
ned279,2014-07-06,204360,1,2
ned279,2014-06-20,246900,1,2
ned279,2016-05-04,301520,1,2
Neddopro,2016-05-29,221100,1,2
76561198042739595,2014-03-06,570,1,1
76561198084031323,2016-02-14,285580,0,0
madyellow,2014-08-15,204360,1,2
76561198063592925,2015-09-28,440,1,2
76561198041546259,2016-07-14,271590,0,0
76561198041546259,2014-01-17,261820,1,2
AchievementHunterHazard,2014-12-25,200710,1,2
AchievementHunterHazard,2014-02-28,271290,1,2
AchievementHunterHazard,2014-12-26,233250,1,1
AchievementHunterHazard,2016-01-27,240,1,2
AchievementHunterHazard,2015-10-31,570,1,2
AchievementHunterHazard,2014-06-14,104900,1,2
NekakEIEI,2015-07-02,304930,1,2
tyrfillich,2014-06-24,247000,1,2
76561198097082352,2016-03-06,413150,1,2
76561197994733323,2015-09-28,105600,1,2
76561198038563395,2014-07-08,242760,1,2
76561198038563395,2015-01-23,236850,1,2
76561198038563395,2014-06-20,287450,1,2
nemes_memes,2014-01-02,204360,1,2
pharonmix,2015-04-18,4000,1,2
NeoGhostExcalibur,2015-06-25,259080,1,2
NeoGhostExcalibur,2015-09-02,287700,1,2
76561198060719971,2012-07-17,440,1,2
76561198064921074,2014-03-24,440,1,1
Neo5454,2013-06-26,230410,1,2
neokocram,2016-05-29,333930,1,2
SuperSecretSarah,2014-07-08,304930,1,2
neonsoundwave,2016-05-17,289090,0,1
neon-potato,2014-07-14,230410,1,2
xfactor7115,2013-05-15,48700,1,2
amberspices,2014-07-08,304930,1,2
amberspices,2013-12-17,224260,1,2
amberspices,2014-03-01,113200,1,2
76561198079550949,2014-10-01,238960,1,2
76561198079550949,2013-02-26,72850,1,2
battle379,2014-08-10,730,1,2
neorastrus,2016-01-21,4000,1,2
NepgearDetsu,2014-02-08,55230,1,1
76561198077185651,2014-12-25,248820,1,2
76561198077185651,2016-01-22,270270,0,1
76561198077185651,2016-01-10,263360,1,2
76561198077185651,2014-12-25,289130,1,2
76561198077185651,2014-01-17,261820,1,2
76561198077185651,2013-04-14,440,1,2
76561198090567864,2015-12-03,221380,1,2
Nerdshred,2014-11-26,330830,1,2
Nerdshred,2016-02-08,268500,1,1
Nerdshred,2015-12-07,306130,1,2
Nerdshred,2014-12-10,70000,1,2
Nerdshred,2014-11-29,49520,1,2
Axetothehead,2016-02-05,221100,0,0
Axetothehead,2015-11-24,246900,1,1
Nero203,2015-11-01,20540,1,2
nerothefgt,2013-08-30,72850,1,2
VML,2013-09-22,200710,1,2
76561198012397577,2014-09-13,203140,0,1
76561198012397577,2014-09-13,261030,1,2
76561198012397577,2014-09-13,8870,1,2
